timestamp,value,year,month,day,dayofweek,dayofyear,weekofyear,quarter,hour,month_sin,month_cos,dayofweek_sin,dayofweek_cos,hour_sin,hour_cos,is_weekend,is_month_start,is_month_end,lag_1,lag_2,lag_3,lag_24,lag_48,lag_168,rolling_24_mean,rolling_24_std,rolling_24_min,rolling_24_max,rolling_168_mean,rolling_168_std,rolling_168_min,rolling_168_max
2022-01-09 23:00:00,2673.5,2022,1,9,6,9,1,1,23,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.25881904510252157,0.9659258262890681,1,0,0,2673.0,2674.5,2672.25,4100.25,4042.0,3339.25,2879.375,476.56138684831143,2665.5,4103.0,3850.0758928571427,477.99296336154356,2665.5,4105.75
2022-01-10 00:00:00,2676.25,2022,1,10,0,10,2,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,1.0,0,0,0,2673.5,2673.0,2674.5,4103.0,3982.0,3278.75,2819.9270833333335,400.14843359498235,2665.5,4102.75,3846.4895833333335,484.52086212459096,2665.5,4105.75
2022-01-10 01:00:00,2676.25,2022,1,10,0,10,2,1,1,0.49999999999999994,0.8660254037844387,0.0,1.0,0.25881904510252074,0.9659258262890683,0,0,0,2676.25,2673.5,2673.0,4102.75,3982.25,3146.25,2760.4895833333335,292.88316114524446,2665.5,3954.5,3843.691964285714,489.9151100953216,2665.5,4105.75
2022-01-10 02:00:00,2676.75,2022,1,10,0,10,2,1,2,0.49999999999999994,0.8660254037844387,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,2676.25,2676.25,2673.5,3954.5,3984.5,3101.75,2707.25,145.40455183953506,2665.5,3376.25,3841.1622023809523,494.84170724026643,2665.5,4105.75
2022-01-10 03:00:00,2678.25,2022,1,10,0,10,2,1,3,0.49999999999999994,0.8660254037844387,0.0,1.0,0.7071067811865475,0.7071067811865476,0,0,0,2676.75,2676.25,2676.25,3376.25,4062.75,3122.5,2678.1666666666665,28.935429113371782,2665.5,2813.0,3838.5178571428573,499.8665889166238,2665.5,4105.75
2022-01-10 04:00:00,2680.0,2022,1,10,0,10,2,1,4,0.49999999999999994,0.8660254037844387,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,2678.25,2676.75,2676.25,2813.0,4103.75,3332.25,2672.625,3.8631480747496374,2665.5,2680.0,3834.6354166666665,506.3137147413197,2665.5,4105.75
2022-01-10 05:00:00,2679.75,2022,1,10,0,10,2,1,5,0.49999999999999994,0.8660254037844387,0.0,1.0,0.9659258262890683,0.25881904510252074,0,0,0,2680.0,2678.25,2676.75,2671.5,4098.0,3330.5,2672.96875,4.117376024854845,2665.5,2680.0,3830.7619047619046,512.6433469818302,2665.5,4105.75
2022-01-10 06:00:00,2680.75,2022,1,10,0,10,2,1,6,0.49999999999999994,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,0,0,0,2679.75,2680.0,2678.25,2667.0,4100.25,3336.5,2673.5416666666665,4.206404709924003,2665.5,2680.75,3826.8586309523807,518.8876147745076,2665.5,4105.75
2022-01-10 07:00:00,2681.5,2022,1,10,0,10,2,1,7,0.49999999999999994,0.8660254037844387,0.0,1.0,0.9659258262890683,-0.25881904510252063,0,0,0,2680.75,2679.75,2680.0,2665.5,4098.25,3342.0,2674.2083333333335,4.143923437182905,2665.5,2681.5,3822.9270833333335,525.0490099409243,2665.5,4105.75
2022-01-10 08:00:00,2679.5,2022,1,10,0,10,2,1,8,0.49999999999999994,0.8660254037844387,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,0,2681.5,2680.75,2679.75,2665.5,4097.25,3346.75,2674.7916666666665,3.8389215731160995,2667.25,2681.5,3818.9553571428573,531.1607447539174,2665.5,4105.75
2022-01-10 09:00:00,2679.5,2022,1,10,0,10,2,1,9,0.49999999999999994,0.8660254037844387,0.0,1.0,0.7071067811865476,-0.7071067811865475,0,0,0,2679.5,2681.5,2680.75,2667.25,4096.0,3351.25,2675.3020833333335,3.599501148554836,2670.25,2681.5,3814.9568452380954,537.1967839891737,2665.5,4105.75
2022-01-10 10:00:00,2680.0,2022,1,10,0,10,2,1,10,0.49999999999999994,0.8660254037844387,0.0,1.0,0.49999999999999994,-0.8660254037844387,0,0,0,2679.5,2679.5,2681.5,2670.5,4097.0,3499.25,2675.6979166666665,3.5706983601693385,2670.25,2681.5,3810.0803571428573,543.7581875778563,2665.5,4105.75
2022-01-10 11:00:00,2680.25,2022,1,10,0,10,2,1,11,0.49999999999999994,0.8660254037844387,0.0,1.0,0.258819045102521,-0.9659258262890682,0,0,0,2680.0,2679.5,2679.5,2671.75,4097.25,3918.25,2676.0520833333335,3.5836124349129923,2670.25,2681.5,3802.7113095238096,550.6288103772233,2665.5,4105.75
2022-01-10 12:00:00,2679.0,2022,1,10,0,10,2,1,12,0.49999999999999994,0.8660254037844387,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,2680.25,2680.0,2679.5,2670.75,4096.0,4040.25,2676.3958333333335,3.445946474540973,2670.25,2681.5,3794.6086309523807,557.090125933932,2665.5,4105.75
2022-01-10 13:00:00,2681.5,2022,1,10,0,10,2,1,13,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.2588190451025208,-0.9659258262890683,0,0,0,2679.0,2680.25,2680.0,2672.25,4095.25,4046.75,2676.78125,3.4792181942329634,2670.25,2681.5,3786.4821428571427,563.3129764258512,2665.5,4105.75
2022-01-10 14:00:00,2680.5,2022,1,10,0,10,2,1,14,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2681.5,2679.0,2680.25,2670.25,4094.75,4045.25,2677.2083333333335,3.2651541905411365,2670.5,2681.5,3778.3586309523807,569.3669202282566,2665.5,4105.75
2022-01-10 15:00:00,2674.0,2022,1,10,0,10,2,1,15,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.7071067811865471,-0.7071067811865479,0,0,0,2680.5,2681.5,2679.0,2670.5,4096.25,4047.75,2677.3541666666665,3.0215859888489027,2672.25,2681.5,3770.1815476190477,575.3085306736322,2665.5,4105.75
2022-01-10 16:00:00,2673.75,2022,1,10,0,10,2,1,16,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,0,2674.0,2680.5,2681.5,2675.25,4096.5,4050.0,2677.2916666666665,3.081913108727635,2672.25,2681.5,3761.9895833333335,581.0698052115317,2665.5,4105.75
2022-01-10 17:00:00,2672.0,2022,1,10,0,10,2,1,17,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.9659258262890683,-0.25881904510252063,0,0,0,2673.75,2674.0,2680.5,2676.75,4099.5,4049.75,2677.09375,3.265275556591216,2672.0,2681.5,3753.7886904761904,586.6795136933758,2665.5,4105.75
2022-01-10 18:00:00,2674.25,2022,1,10,0,10,2,1,18,0.49999999999999994,0.8660254037844387,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,2672.0,2673.75,2674.0,2674.25,4098.5,4054.25,2677.09375,3.265275556591216,2672.0,2681.5,3745.5744047619046,592.0834892168805,2665.5,4105.75
2022-01-10 19:00:00,2677.75,2022,1,10,0,10,2,1,19,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.9659258262890684,0.2588190451025203,0,0,0,2674.25,2672.0,2673.75,2673.25,4098.75,4055.0,2677.28125,3.162546185198781,2672.0,2681.5,3737.376488095238,597.2853333699477,2665.5,4105.75
2022-01-10 20:00:00,2919.0,2022,1,10,0,10,2,1,20,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,2677.75,2674.25,2672.0,2672.25,4098.25,4056.0,2687.5625,49.3856964198492,2672.0,2919.0,3730.6086309523807,600.0884943720839,2665.5,4105.75
2022-01-10 21:00:00,3092.0,2022,1,10,0,10,2,1,21,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.7071067811865477,0.7071067811865474,0,0,0,2919.0,2677.75,2674.25,2674.5,4096.75,4061.75,2704.9583333333335,96.05978286495292,2672.0,3092.0,3724.8363095238096,601.5464315184039,2665.5,4105.75
2022-01-10 22:00:00,3426.75,2022,1,10,0,10,2,1,22,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,3092.0,2919.0,2677.75,2673.0,4096.75,4066.0,2736.3645833333335,175.5143370083337,2672.0,3426.75,3721.03125,601.3972485715623,2665.5,4105.75
2022-01-10 23:00:00,3949.0,2022,1,10,0,10,2,1,23,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.25881904510252157,0.9659258262890681,0,0,0,3426.75,3092.0,2919.0,2673.5,4100.25,4062.25,2789.5104166666665,302.6884382457461,2672.0,3949.0,3720.3571428571427,601.0758708545234,2665.5,4105.75
2022-01-11 00:00:00,4009.75,2022,1,11,1,11,2,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,1.0,0,0,0,3949.0,3426.75,3092.0,2676.25,4103.0,4064.75,2845.0729166666665,390.6143884065941,2672.0,4009.75,3720.029761904762,600.9021242110726,2665.5,4105.75
2022-01-11 01:00:00,4010.25,2022,1,11,1,11,2,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.25881904510252074,0.9659258262890683,0,0,0,4009.75,3949.0,3426.75,2676.25,4102.75,4066.75,2900.65625,455.13108964735744,2672.0,4010.25,3719.6934523809523,600.7226958108546,2665.5,4105.75
2022-01-11 02:00:00,4044.25,2022,1,11,1,11,2,1,2,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,4010.25,4009.75,3949.0,2676.75,3954.5,4066.75,2957.6354166666665,508.3679233969757,2672.0,4044.25,3719.559523809524,600.64736112275,2665.5,4105.75
2022-01-11 03:00:00,4090.5,2022,1,11,1,11,2,1,3,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.7071067811865475,0.7071067811865476,0,0,0,4044.25,4010.25,4009.75,2678.25,3376.25,4066.75,3016.4791666666665,554.2835804807714,2672.0,4090.5,3719.7008928571427,600.7323544813898,2665.5,4105.75
2022-01-11 04:00:00,4094.75,2022,1,11,1,11,2,1,4,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,0,4090.5,4044.25,4010.25,2680.0,2813.0,4063.0,3075.4270833333335,590.9590513988747,2672.0,4094.75,3719.8898809523807,600.8459852414954,2665.5,4105.75
2022-01-11 05:00:00,4094.25,2022,1,11,1,11,2,1,5,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.9659258262890683,0.25881904510252074,0,0,0,4094.75,4090.5,4044.25,2679.75,2671.5,4061.75,3134.3645833333335,619.6219919678916,2672.0,4094.75,3720.0833333333335,600.9619326637732,2665.5,4105.75
2022-01-11 06:00:00,4094.75,2022,1,11,1,11,2,1,6,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,4094.25,4094.75,4090.5,2680.75,2667.0,4062.0,3193.28125,641.455149032349,2672.0,4094.75,3720.278273809524,601.0788083533579,2665.5,4105.75
2022-01-11 07:00:00,4093.25,2022,1,11,1,11,2,1,7,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.9659258262890683,-0.25881904510252063,0,0,0,4094.75,4094.25,4094.75,2681.5,2665.5,4064.0,3252.1041666666665,657.0245425759268,2672.0,4094.75,3720.4523809523807,601.1831933780953,2665.5,4105.75
2022-01-11 08:00:00,4090.25,2022,1,11,1,11,2,1,8,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,4093.25,4094.75,4094.25,2679.5,2665.5,4065.75,3310.8854166666665,666.6058087315216,2672.0,4094.75,3720.598214285714,601.2704215136569,2665.5,4105.75
2022-01-11 09:00:00,4093.75,2022,1,11,1,11,2,1,9,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.7071067811865476,-0.7071067811865475,0,0,0,4090.25,4093.25,4094.75,2679.5,2667.25,4064.75,3369.8125,670.8608286065748,2672.0,4094.75,3720.7708333333335,601.373969763807,2665.5,4105.75
2022-01-11 10:00:00,4093.5,2022,1,11,1,11,2,1,10,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,0,4093.75,4090.25,4093.25,2680.0,2670.5,4063.25,3428.7083333333335,669.7137880998264,2672.0,4094.75,3720.9508928571427,601.4816456916933,2665.5,4105.75
2022-01-11 11:00:00,4091.25,2022,1,11,1,11,2,1,11,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682,0,0,0,4093.5,4093.75,4090.25,2680.25,2671.75,4052.5,3487.5,663.0528005403133,2672.0,4094.75,3721.1815476190477,601.6169633459597,2665.5,4105.75
2022-01-11 12:00:00,4087.75,2022,1,11,1,11,2,1,12,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,0,0,4091.25,4093.5,4093.75,2679.0,2670.75,4050.0,3546.1979166666665,650.6062222331717,2672.0,4094.75,3721.40625,601.7475471861395,2665.5,4105.75
2022-01-11 13:00:00,4090.75,2022,1,11,1,11,2,1,13,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.2588190451025208,-0.9659258262890683,0,0,0,4087.75,4091.25,4093.5,2681.5,2672.25,4048.5,3604.9166666666665,632.5146357933218,2672.0,4094.75,3721.657738095238,601.8938788829544,2665.5,4105.75
2022-01-11 14:00:00,4087.25,2022,1,11,1,11,2,1,14,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0,0,0,4090.75,4087.75,4091.25,2680.5,2670.25,4056.5,3663.53125,607.8244450877247,2672.0,4094.75,3721.840773809524,602.0009800318245,2665.5,4105.75
2022-01-11 15:00:00,4087.0,2022,1,11,1,11,2,1,15,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.7071067811865471,-0.7071067811865479,0,0,0,4087.25,4090.75,4087.75,2674.0,2670.5,4062.75,3722.40625,575.3761001203289,2672.0,4094.75,3721.9851190476193,602.0861125312383,2665.5,4105.75
2022-01-11 16:00:00,4084.75,2022,1,11,1,11,2,1,16,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0,0,4087.0,4087.25,4090.75,2673.75,2675.25,4064.5,3781.1979166666665,534.1789360844788,2672.0,4094.75,3722.1056547619046,602.1571163220547,2665.5,4105.75
2022-01-11 17:00:00,4089.5,2022,1,11,1,11,2,1,17,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.9659258262890683,-0.25881904510252063,0,0,0,4084.75,4087.0,4087.25,2672.0,2676.75,4065.5,3840.2604166666665,482.024407865499,2674.25,4094.75,3722.248511904762,602.2419127558355,2665.5,4105.75
